hour,long_coord,lat_coord,concentration(ppt)
12,-0.9949999,55.755,0.001203993
12,-0.9949999,55.805,0.001757448
12,-0.9949999,55.855,0.001205696
12,-0.9450002,55.155,0.000920798
12,-0.9450002,55.205,0.00064849
12,-0.9450002,55.255,0.000921963
12,-0.9450002,55.305,0.001742968
12,-0.9450002,55.355,0.000649366
12,-0.9450002,55.405,0.002019958
12,-0.9450002,55.455,0.003941815
12,-0.9450002,55.505,0.002023313
12,-0.9450002,55.555,0.00312474
12,-0.9450002,55.605,0.002852488
12,-0.9450002,55.655,0.00257965
12,-0.9450002,55.705,0.00120301
12,-0.9450002,55.755,0.001480124
12,-0.9450002,55.855,0.000652299
12,-0.895,55.105,0.000647967
12,-0.895,55.205,0.00092138
12,-0.895,55.255,0.001195144
12,-0.895,55.305,0.000922547
12,-0.895,55.355,0.001196899
12,-0.895,55.405,0.002568077
12,-0.895,55.455,0.00229587
12,-0.895,55.505,0.00257255
12,-0.895,55.555,0.00449931
12,-0.895,55.605,0.003402908
12,-0.895,55.655,0.002855157
12,-0.895,55.705,0.00120301
12,-0.895,55.755,0.000651731
12,-0.895,55.805,0.00065197
12,-0.8450003,55.105,0.000920334
12,-0.8450003,55.205,0.00064849
12,-0.8450003,55.255,0.000921963
12,-0.8450003,55.305,0.002563388
12,-0.8450003,55.355,0.001744432
12,-0.8450003,55.405,0.002294018
12,-0.8450003,55.455,0.003118842
12,-0.8450003,55.505,0.002297931
12,-0.8450003,55.555,0.003674568
12,-0.8450003,55.605,0.001476439
12,-0.8450003,55.655,0.00257965
12,-0.8450003,55.705,0.00120301
12,-0.8450003,55.755,0.001480124
12,-0.8450003,55.805,0.001204709
12,-0.7950001,55.005,0.000647388
12,-0.7950001,55.105,0.001192701
12,-0.7950001,55.155,0.000920798
12,-0.7950001,55.205,0.00146716
12,-0.7950001,55.255,0.001741507
12,-0.7950001,55.305,0.000922547
12,-0.7950001,55.355,0.002018198
12,-0.7950001,55.405,0.002568077
12,-0.7950001,55.455,0.00229587
12,-0.7950001,55.505,0.003671025
12,-0.7950001,55.555,0.001475256
12,-0.7950001,55.605,0.002302069
12,-0.7950001,55.655,0.002028638
12,-0.7950001,55.705,0.00120301
12,-0.7950001,55.755,0.000651731
12,-0.7449999,55.105,0.000647967
12,-0.7449999,55.155,0.001193397
12,-0.7449999,55.205,0.00201294
12,-0.7449999,55.255,0.001468326
12,-0.7449999,55.305,0.000922547
12,-0.7449999,55.355,0.001470665
12,-0.7449999,55.405,0.001197779
12,-0.7449999,55.455,0.00229587
12,-0.7449999,55.505,0.002847169
12,-0.7449999,55.555,0.00175017
12,-0.7449999,55.605,0.001751649
12,-0.7449999,55.655,0.001477625
12,-0.6950002,55.105,0.000920334
12,-0.6950002,55.155,0.001465996
12,-0.6950002,55.205,0.00092138
12,-0.6950002,55.255,0.000921963
12,-0.6950002,55.305,0.001469494
12,-0.6950002,55.355,0.001744432
12,-0.6950002,55.405,0.002294018
12,-0.6950002,55.455,0.001747221
12,-0.6950002,55.505,0.001748694
12,-0.6950002,55.555,0.002299998
12,-0.6950002,55.605,0.001476439
12,-0.6950002,55.705,0.000927207
12,-0.6950002,55.755,0.000651731
12,-0.6950002,55.855,0.000652299
12,-0.645,54.955,0.000647099
12,-0.645,55.055,0.000647648
12,-0.645,55.105,0.000920334
12,-0.645,55.155,0.000648199
12,-0.645,55.205,0.00174005
12,-0.645,55.255,0.001195144
12,-0.645,55.355,0.000923133
12,-0.645,55.405,0.001745898
12,-0.645,55.455,0.000924248
12,-0.645,55.505,0.001199456
12,-0.645,55.555,0.001475256
12,-0.645,55.605,0.00065081
12,-0.645,55.655,0.000651106
12,-0.645,55.755,0.000651731
12,-0.645,55.805,0.00065197
12,-0.5950003,55.005,0.000919176
12,-0.5950003,55.055,0.000647648
12,-0.5950003,55.105,0.001192701
12,-0.5950003,55.155,0.000920798
12,-0.5950003,55.205,0.00092138
12,-0.5950003,55.255,0.000921963
12,-0.5950003,55.305,0.000649074
12,-0.5950003,55.355,0.000923133
12,-0.5950003,55.405,0.001197779
12,-0.5950003,55.455,0.002021545
12,-0.5950003,55.505,0.001748694
12,-0.5950003,55.555,0.000925428
12,-0.5950003,55.605,0.00092602
12,-0.5950003,55.705,0.000651403
12,-0.5950003,55.755,0.000651731
12,-0.5950003,55.805,0.00065197
12,-0.5450001,55.005,0.000919176
12,-0.5450001,55.105,0.001465067
12,-0.5450001,55.155,0.000648199
12,-0.5450001,55.205,0.00092138
12,-0.5450001,55.255,0.000921963
12,-0.5450001,55.305,0.001469494
12,-0.5450001,55.355,0.000923133
12,-0.5450001,55.405,0.000923719
12,-0.5450001,55.455,0.002021545
12,-0.5450001,55.505,0.001748694
12,-0.5450001,55.555,0.001200342
12,-0.5450001,55.605,0.00065081
12,-0.5450001,55.655,0.000926613
12,-0.5450001,55.755,0.000651731
12,-0.4949999,55.005,0.000647388
12,-0.4949999,55.055,0.001191744
12,-0.4949999,55.205,0.00119427
12,-0.4949999,55.255,0.001195144
12,-0.4949999,55.355,0.000923133
12,-0.4949999,55.405,0.001745898
12,-0.4949999,55.455,0.001198573
12,-0.4949999,55.505,0.000924838
12,-0.4949999,55.555,0.000650514
